task	split	trial	idx	truth	formF	sha256
motiondir	adv	r2a_motiondir_201089	201089	N	S	539e01978164092a36fa459b07952d77f5c2dd13d97e6d9c901604b2904cb47b
motiondir	adv	r2a_motiondir_201091	201091	NE	E	634b5b6103b65ac8da4adbe4fa4b7376970573b3438fdcfb56276ad717ae8518
motiondir	adv	r2a_motiondir_201092	201092	S	N	e87f97852bcf36e931c408d595874b5016ec32feb5bd5ed4e2eb14d106d7364d
motiondir	adv	r2a_motiondir_201093	201093	NW	NE	cc2f7415dd09bcd297244e116c86f89d7c7a440be9f52df48aa6a932bf367efc
motiondir	adv	r2a_motiondir_201095	201095	N	S	ac70baf1f7c143927a5a2070e8c3615dd280a6bf6a281187a8d5405ce5fba4e3
motiondir	adv	r2a_motiondir_201096	201096	NW	N	b77e65eff9ce1b39123bdaf5f2d37ddd1f82883a7086eb572a16d9a8037569a5
motiondir	adv	r2a_motiondir_201098	201098	S	N	2d22445ef7ddb6bec2a7e946759d2be3a76e1678f7f5b46a3d524200fff8b9f9
motiondir	adv	r2a_motiondir_201101	201101	N	S	f556ef57850e7f72bcbd715b34bb96603460ddfdb48b67ed16380d9affd0ca1c
motiondir	adv	r2a_motiondir_201102	201102	S	SW	7ef52e9ce00c7ff4aa279ff9779fc1961d3cc9e9d14bd449142b2ec37b7c06b1
motiondir	adv	r2a_motiondir_201104	201104	NE	SW	5ee813f24ca80ba1fc6656a4d4e92368438997d4e9b3d431e45813798094eaa0
motiondir	adv	r2a_motiondir_201105	201105	SE	SW	7f47ce277347a654238b7ca17a49efa1b189d165162370ff5ea55de4d841e7c6
motiondir	adv	r2a_motiondir_201107	201107	W	E	5568f7ab99741bf8bf457a0e87d97cc8725ddd8e30642a9ec0e63d4450c8ce1b
motiondir	adv	r2a_motiondir_201108	201108	S	NW	08d23f3829cbc4db6b2252ddaac515460d83ad4d9c75f0b3354e8683c57aa9e0
motiondir	adv	r2a_motiondir_201110	201110	NE	SW	6247b9709b6d237d5e4c900006ebbee1f63dc5f4f2549e9f2c5b5c9128245615
motiondir	adv	r2a_motiondir_201111	201111	SW	N	59b74fbeaa42b1e3e3689ac0b86a6b6eecd5ab3ada78a1a3a944e008cd51a739
motiondir	adv	r2a_motiondir_201113	201113	W	E	bf94c4ac5449d9fc5bb626287f258b9265652b1a7f8d7c3af69bbbd9e46743aa
motiondir	adv	r2a_motiondir_201114	201114	S	NW	6a979a58e19433ab8bc3bade0a9e95425bfd56d797fec9a9cc93fadc334f00f6
motiondir	adv	r2a_motiondir_201116	201116	W	E	9e9727695e2c899399e236e37f302a3b9ec55f4ddc47aa57400668ccf1001823
motiondir	adv	r2a_motiondir_201119	201119	NW	SE	7a2d71c7af1c43d041c57e5b4f673c6f329ac5bcb73810dcd4c414e547fb677e
motiondir	adv	r2a_motiondir_201122	201122	NW	SE	ef6990398f202b36918e3a75114e7d64b784b5f0c84568cd2cc89a24f99b6157
motiondir	adv	r2a_motiondir_201125	201125	S	N	b41df67328d65d5f8d0a87f58ab1a993450126776925d3ce97d03b7d6901db22
motiondir	adv	r2a_motiondir_201126	201126	S	SW	a8c0c8101a479b92cc4cb4ec8c4472bfc8352fc190e7bf2a0533086e988c682b
motiondir	adv	r2a_motiondir_201128	201128	SE	NW	cc627f90e356f484a521c75181505dfbf0f5dc622e07cc2627fef76dece4d3a7
motiondir	adv	r2a_motiondir_201130	201130	SE	S	0f159505023aacb5805a4366d7c122f6466fce467d0267f17984ca7fdfd4c68f
motiondir	adv	r2a_motiondir_201131	201131	SW	NW	119b5ca2cf19de0937b47ab0bb43e0c120eaabbe22921faa3a7eb9c0b56edbf3
motiondir	adv	r2a_motiondir_201132	201132	SE	E	fb2640f6aab36887301e0c54e5bf681560f86a175120b78f4e960a9e6ebd36d5
motiondir	adv	r2a_motiondir_201134	201134	W	E	40884b437b5d4ab8f0b39e4910eb4de7258eeb0128a97d8b2f8af7f9683dd023
motiondir	adv	r2a_motiondir_201135	201135	E	N	034754233e16f00c9e641c3c55e4852bff6f189e90a94b8c925c1bc98e7c8d39
motiondir	adv	r2a_motiondir_201137	201137	N	S	203441d1d9ae2598b12cf747472f32f3e3e4debb98c835c09804886a83da6cdf
motiondir	adv	r2a_motiondir_201140	201140	SW	NE	963c396a53743eb18bb95e602b14fc885bede79e7cd1ea3fab4fa87459312aa4
motiondir	adv	r2a_motiondir_201143	201143	SW	NE	00e6755a80d2ecf2878585fde0c62fb59c503372cb1cade03e5ffb1c65e417ca
motiondir	adv	r2a_motiondir_201144	201144	NE	SE	9de8a5da93e55e0bd67fe7beee5e4684501baccf8f72e3ae28556b7dedd070db
motiondir	adv	r2a_motiondir_201146	201146	NW	SE	e302733064c7baf45183ff8aa4ff4ccb1b72ffbdac64582f5df0fc71d81b6804
motiondir	adv	r2a_motiondir_201149	201149	SE	NW	397b1ee5af02892abd000bd50beba3085b097e9cd1018ae1930771f1a4b0b715
motiondir	adv	r2a_motiondir_201152	201152	W	E	05d19ac6117f410789f42c187856b792d3b03c99dcdd4dec2dfbc9c7ae06660c
motiondir	adv	r2a_motiondir_201153	201153	SE	W	0e227f095d08b1f01d7b65ce800c0641870824df2d28aec4ca00de310fa50aad
motiondir	adv	r2a_motiondir_201155	201155	S	N	aff1ec7a8ad73be5ecae611d86097b1a10c7f10f0444b44ba891c77f3b6bdd0f
motiondir	adv	r2a_motiondir_201156	201156	N	E	04a33c223b0f6a6460ad9d3400a38c5aa0175faad6075a1567f11d0f1a179508
motiondir	adv	r2a_motiondir_201158	201158	N	S	42d11b84844d1fd7692e1f5f18530152dacdc8991e76bd0d76ef4fa41040440e
motiondir	adv	r2a_motiondir_201159	201159	SW	E	1366d58b823e4bcd5167d5cb8ed6a1a0df7ec5597ef6642dd4b2e2b8ba08595b
motiondir	adv	r2a_motiondir_201161	201161	E	W	bb1114b12ec395c3380cc70193e77451b7db95cf18d5102230cc8cdbe2c2b231
motiondir	adv	r2a_motiondir_201163	201163	NE	N	4de84548163e6e6be6d31cfbf438e8d083b1819f16231e8467c27b1beb2f83d2
motiondir	adv	r2a_motiondir_201164	201164	SW	NE	b3f8da0821e72689874b0c05c7b6afbb8d845f6ed851180629bb41b5e9632922
motiondir	adv	r2a_motiondir_201165	201165	W	SE	04f1454316edde8753b606c8215b18fd6aafa08aae54ebcb4c8c4db2093e7fa3
motiondir	adv	r2a_motiondir_201167	201167	NW	SE	08a315a614bc9df90e201d26a204067edfda85f90b8c858c011b36e39b67c3b2
motiondir	adv	r2a_motiondir_201170	201170	E	W	79debcf0a1eecf5aec9a11dfc1291997aae16a49239a90ebcda16a76740d2424
motiondir	adv	r2a_motiondir_201171	201171	W	NE	9c1ff68a23cd9774734bbb4eaee30eb3ae346b66848024d84eb3711b12965899
motiondir	adv	r2a_motiondir_201173	201173	NW	NE	b4fcbdae54e5fa6d522afd87554c7a00b250496359d92c5814e0acd58945a280
motiondir	adv	r2a_motiondir_201174	201174	NW	E	ad728b31c038e32e49a10d076dc531608920b71dc0a49d478943206d518fa863
motiondir	adv	r2a_motiondir_201176	201176	SW	NE	e93ccdb6b1ecaa9c6a5046db5ace5c8d38b3fab6822d743570ba33acc3aae0d3
motiondir	adv	r2a_motiondir_201177	201177	SE	E	a5b1e4f42f5517ad39f6214e537a0ca9fa514be513114e75c20616f7ff351e59
motiondir	adv	r2a_motiondir_201179	201179	NE	SW	72eacdc1d6069c2e541b51789d3f93cf0dac4f226d573cfa0b1936c44421af48
motiondir	adv	r2a_motiondir_201182	201182	S	N	868e4a6b02b1d0956aaf9202ad444a5bd2d750214aacbb88fc5fd9e82157dafc
motiondir	adv	r2a_motiondir_201183	201183	E	SE	69d43430b17f6e8c774e01e3e6c4511d679cd8daff822d21542d8b5ee3d7c594
motiondir	adv	r2a_motiondir_201185	201185	S	N	d1f5e1399242c357ed2247cf61896ec3a83a9451edf2c325d6a44d97b57bf515
motiondir	adv	r2a_motiondir_201188	201188	E	W	d5b239ac3cbdc169b0d2d928b68dfffa2ef17e094c7f4cc7057d0a716e1ceb27
motiondir	adv	r2a_motiondir_201191	201191	S	N	8ff0c5216c5c0de108cd045d250f5dfc54297abc46f6fa59cb6f9925cb048a28
motiondir	adv	r2a_motiondir_201192	201192	NW	SW	d8660c14d0f4b82454e5db7e35ca0c26036e51aa5ee914903cd08099cc445f9f
motiondir	adv	r2a_motiondir_201194	201194	E	W	53888c1790abb236974e4c79cbf856521d3fbe7e5d1b038b58acf61bb2662bfe
motiondir	adv	r2a_motiondir_201197	201197	NW	SE	2b7b726d7a8f76dd662847f583a703c4e867d376198c1d67f020cd72c63285bf
motiondir	adv	r2a_motiondir_201200	201200	SW	NE	7b03b00e015f168e5645aace5c47c480d793a828520bf4a931de956bbe2c008d
motiondir	adv	r2a_motiondir_201201	201201	E	S	d938b39b38cd7ee598d3d2e1fff3d22619e87f2e97b96baa0dbb5cf1439af31a
motiondir	adv	r2a_motiondir_201203	201203	S	N	4a481aca61a48dcce96b193bf3d02657876ce244c884bc57e141a482ba586875
motiondir	adv	r2a_motiondir_201206	201206	NW	SE	50f830a1e238d7a7d2a059dd8a0686243ff80424df02ec52a19b9fb14f1bae77
motiondir	adv	r2a_motiondir_201209	201209	E	W	b4a0defbf5eb71f882ea017185009c553f508c50110bbfee76f102248e83f541
motiondir	adv	r2a_motiondir_201210	201210	N	NW	170e510eb20d0384227589a82eff9f67ca3e0076270be97463993cf7441b1c1c
motiondir	adv	r2a_motiondir_201212	201212	NW	SE	7c56f47c2ce093acbf84af9bb3bbe4270a4b0078dbfb8779ff23145a1934dcef
motiondir	adv	r2a_motiondir_201213	201213	NE	N	d486b94a159328536595d3d2eead9da01958c3c67a390262fcf15b70d03c2f9f
motiondir	adv	r2a_motiondir_201215	201215	NE	SW	7c2a0f1ec355a8b83ae3f97c4dcf1e4094fb7ddd0753a0458b609aeb96b5f659
motiondir	adv	r2a_motiondir_201216	201216	NE	NW	f5353b8b276d60743979d190ae66af2e04a58f8ff604888caa05715515601872
motiondir	adv	r2a_motiondir_201218	201218	NW	SE	d0440241e10804148db0954082e2e7cbe54be83d2641a26a05814da6baa6c5a2
motiondir	adv	r2a_motiondir_201221	201221	SW	NE	e8fd573994e174c331ecb0566dcb3c83a18cbc00202d3ed5dcc084c3970da8c3
motiondir	adv	r2a_motiondir_201224	201224	N	S	65f60324c04be795903171ad82e72abe74bc5c9fb9b5326ca56fc61aaf149ba5
motiondir	adv	r2a_motiondir_201227	201227	E	W	70b651b314e89b1faac34eee16069cda64b3669a430d8d21aa97d2c28a259a46
motiondir	adv	r2a_motiondir_201228	201228	SW	W	56ad124a876b406d77c8cc341a510d4be7b46d244f810848372658a6044b91c3
motiondir	adv	r2a_motiondir_201230	201230	N	S	4ec8c208f054dcf27ae8855dc8794c239a7f459813193db2d85d8f45dc0a3b6b
motiondir	adv	r2a_motiondir_201231	201231	W	SE	9ff90369198fdd76e4405d045747bd74cd967055cd5c377ba4c2701b478e21eb
motiondir	adv	r2a_motiondir_201233	201233	E	W	ea57aa6d2f93e76ac5263cb68b10cffebd0b37df8624f7bfe4ffac5b5e83a620
motiondir	adv	r2a_motiondir_201234	201234	N	E	7a07f51b53ea66ed38081f4108d2670f0639b667ca443ee2808b14ce412da8b6
motiondir	adv	r2a_motiondir_201236	201236	S	N	a09b5502450c6d2aefe0d37445e1b78a9b72b5c9f2707e3c1bf635783118d536
motiondir	adv	r2a_motiondir_201239	201239	S	N	51ebc919c5190f569874acfd9dc7ce83d8a6795d5651f4f1611625f2e1dd92bd
motiondir	adv	r2a_motiondir_201242	201242	SE	NW	62e42713dfc52403e5285fcc46ec74c7251cf03441a4163f454e8a4d6eda59e0
motiondir	adv	r2a_motiondir_201243	201243	SW	NW	cf020666f9ec894ea125a6561fcc4c22e5ab4ce03698e505bf0a112d4121b0ca
motiondir	adv	r2a_motiondir_201245	201245	E	W	cc1982360092e6d251e039382cb9b8d7080d09472b40a2da2a2ba4622e081f26
motiondir	adv	r2a_motiondir_201248	201248	S	N	6844e749871ec6f024917213d5df6a2a6c3aea19b277bf898b0817de184990e0
motiondir	adv	r2a_motiondir_201251	201251	W	E	5c8bdd00910d6b4225d3ec2bfbdaf1f7525353367b45054ea0eaaf5765a20e1c
motiondir	adv	r2a_motiondir_201252	201252	E	S	211fe3da9d7a0c4b0c5fd781ec2b31f5495c43f5ded66440e00eabce6cc43943
motiondir	adv	r2a_motiondir_201254	201254	NW	SE	57715ad9b87d3d946f508f669c56122341063239159814a5c8fec11491550fd2
motiondir	adv	r2a_motiondir_201257	201257	NE	SW	2986a66e156465b2d0bb37d4b48c4e43a8aec1001ed38fd992a5933f22eaf3fb
motiondir	adv	r2a_motiondir_201260	201260	N	S	e5a5efc25b6682fae9d4b28978b4701863a3d930a6104ab00b9fa54d6e4ce634
motiondir	adv	r2a_motiondir_201261	201261	SE	NE	4370b09e126ea9cfde33891b5ac616dfa570e4bd67f1656c125019feca3674ba
motiondir	adv	r2a_motiondir_201263	201263	NE	SW	be13daf1856595482539dc8df4e46622ed852c0bd7a5683c106c92e0425f8c9e
motiondir	adv	r2a_motiondir_201266	201266	N	S	1a903bfe824fbf6af446f1ee432fb4f2f01e71cc15614f55cbadbfedeee1789b
motiondir	adv	r2a_motiondir_201269	201269	E	W	18a2f6d30874040359fb21ff4aac60782c0a934923c933f521ca62662ac38edb
motiondir	adv	r2a_motiondir_201270	201270	SW	E	883ab4cf92a6e8d624d9017c54c8c54f9befca0807081a1e5902d595566103b8
motiondir	adv	r2a_motiondir_201271	201271	N	NW	c41e9bb9002ed092336cfb910120379a2c3d7230ac429644699f3347628b4a40
motiondir	adv	r2a_motiondir_201272	201272	NW	SE	d507ba2f407c1c8e6c15d787801e9a3b59dcd1275ed5ec7c57fbaa0832fefed8
motiondir	adv	r2a_motiondir_201273	201273	SW	SE	0429c41680e048dc822a745992058253384ac313e7447979a0ff027e110e0437
motiondir	adv	r2a_motiondir_201275	201275	NE	SW	c9821707f7327ce2baeaf5f51e8587e0c4d268e512bab3bc3a62db275bc07e51
motiondir	adv	r2a_motiondir_201276	201276	W	SE	d678bb30baf822493684b34096f9adcf377f1097c44831363949d1285b293889
motiondir	adv	r2a_motiondir_201278	201278	NE	SW	6e628f5ad043392cd2176e70c70b8012327ac27fba0974cb99e71016de7f3493
motiondir	adv	r2a_motiondir_201279	201279	SW	SE	a224e9ccaf6198f36e67127b8707beddc6e6471858857edc29342013e0839f9d
motiondir	adv	r2a_motiondir_201281	201281	SE	NW	1c367b07676699d7d3b7e54ac64dc845d28dcd11441bf03be89d3bf89d7a19c3
motiondir	adv	r2a_motiondir_201282	201282	NE	S	c43efe6d414aaf709e752407351892e6a4a8448b6193a51e9aeb547f5714889e
motiondir	adv	r2a_motiondir_201284	201284	E	W	c154c46f0b2120f258a86f7e2c2fbf0140fce500cdc6ae31dbad020d42abd708
motiondir	adv	r2a_motiondir_201287	201287	W	E	13cb273741f7530f345cb90b1767d4acda1f1700798e30d9446b43e3e4f3d0cd
motiondir	adv	r2a_motiondir_201289	201289	NE	E	1497d4753adb5ddb091eab192012579e93ffb6d22fadd43cf81476eaeee37cc3
motiondir	adv	r2a_motiondir_201290	201290	E	W	1f3825a408f194983e33ebadbc1504b7b54e17a1f74b4306b938054b014e94bc
motiondir	adv	r2a_motiondir_201291	201291	E	NE	f256f10bf40f4fc4524e86ba98d766d6326103d321ae3d9fade52cfe055048b7
motiondir	adv	r2a_motiondir_201293	201293	N	S	cb22ea63145fad40d2600613b6dbfd34a1fe63fc01b944ef5eb2a8abfed684da
motiondir	adv	r2a_motiondir_201296	201296	S	N	5efb5bf835bda097450a327626d74937e65ccb44ee54a4f8c522344c2e42adff
motiondir	adv	r2a_motiondir_201297	201297	W	NW	2361c5471897d45e96bb189740f214a42e7905fcb82a70c3eb78d03ad3a32d4d
motiondir	adv	r2a_motiondir_201299	201299	SW	NE	8d678d89f44e3afdfc9d2f53eadc59f0ca6fac48da783b1609fb421c7dd20bc2
motiondir	adv	r2a_motiondir_201301	201301	NE	S	5ed65169e8c24fbd02b9e24ff64b019ac4deab4aadb647e30fac0c9b5eaa044d
motiondir	adv	r2a_motiondir_201302	201302	S	N	1c8d2b3ca7405aae9c4d69b1477dffaafb67e170af651f07bec736ea0c6e4007
motiondir	adv	r2a_motiondir_201305	201305	E	W	749debdb3abec72da2c3b40c28014713eb2661e1284d1eb5061d5278273f29b5
motiondir	adv	r2a_motiondir_201306	201306	N	SW	b9d98ae14806993e161f4a86f0c685cf09f2c5ef764cf8ebcd1138ba687c67b7
motiondir	adv	r2a_motiondir_201308	201308	S	N	464848160439d8b1f1a6cac3dbab87046d5ec0bec00f6bb3c2c145ee1727dec7
motiondir	adv	r2a_motiondir_201309	201309	N	W	3aa4f245bb82bf371b1ceec9324fe74908756bdb34118ca1dd523acb18bb5959
motiondir	adv	r2a_motiondir_201311	201311	S	N	b61dcd4b53ab7717e5a05a6d8a162ed45ba704ab2d5f60f4154c32f144b747f8
motiondir	adv	r2a_motiondir_201312	201312	N	W	958805f0243b91a07431dd81526e1d34e339ddeb9bed4a6b3feae3daf6ce5d54
motiondir	adv	r2a_motiondir_201313	201313	SW	W	e79f13a40d248091e97afc44d597c777bef4e2ea40b42ee130b3a447e91a0906
motiondir	adv	r2a_motiondir_201314	201314	E	W	336d57dbd9daf87d3869776f9b6515ec20630f0d23d35d5c50358df55b1aa316
motiondir	adv	r2a_motiondir_201317	201317	N	S	77ce2d218b5546d0a86a0e097ab9fe5f6ad22961b096c8cc28642bd153cbc05b
motiondir	adv	r2a_motiondir_201318	201318	NE	NW	c26af53c1f7eac235cc1e8e83a0b908a478fb8100628cc9008e69312108b7932
motiondir	adv	r2a_motiondir_201320	201320	E	W	a2b5b16ff2441b39b78a7d23bec56f16640c5708a44dd4456eba546d8927cca8
motiondir	adv	r2a_motiondir_201322	201322	NW	E	2d231f905f5403895c84d980a6b915b1481f1c1f98c6463f0a96c595adb1e0ce
motiondir	adv	r2a_motiondir_201323	201323	NE	SW	81a1911969578212d20f5d4d553403f79aed1f38c9980bd1e936d1dfa1a3f5f0
motiondir	adv	r2a_motiondir_201326	201326	SE	NW	8f3a7ca7a9e969c4fa757a2f597386a2a9c583ed18ee56a2853055eae39b12b3
motiondir	adv	r2a_motiondir_201327	201327	NE	SE	583e47e449b44c387bd342ed2c24a76ef6f5524a9310e73fdef72ceb67872104
motiondir	adv	r2a_motiondir_201329	201329	S	N	28bdb1f8d80f900fe4c65ab9b98129b9d2eaa2febfba86eac2e528c4422c395c
motiondir	adv	r2a_motiondir_201332	201332	N	S	98a2bbc822aa652f2b4c098c5ee9bf99bdb867511e474ebaa2a0306833b85038
motiondir	adv	r2a_motiondir_201333	201333	W	N	69537fff443e34eff4e6c2e4ff066abcd54b88b211855863e03344093a674956
motiondir	adv	r2a_motiondir_201335	201335	W	E	5e60031ab55fc778776d364e7b1de3e9190e047f9e2768a5abd1e43ddaac3bdd
motiondir	adv	r2a_motiondir_201336	201336	NE	NW	a00cb89d9363ea2e00a44aa70f15535adae4163b524ea7f74d5f85ca28c50fb0
motiondir	adv	r2a_motiondir_201338	201338	E	W	6020d2d3f553b774631909748ea91a8d9efddca198717fe2e5ef463effd823db
motiondir	adv	r2a_motiondir_201339	201339	W	NE	71e56774f06e301e8fc9ad22af5fab4de0f2ae4afc89778f0b6548dedc4def83
motiondir	adv	r2a_motiondir_201341	201341	N	S	4fcd60d5369b40572fbe8c97488fa75edc8d852fbfbb514433ca773bb1a55b53
motiondir	adv	r2a_motiondir_201344	201344	SW	NE	3354feda3f8153e2b9bae2037b8879c679f0433ee0493a7724e138954785eb98
motiondir	adv	r2a_motiondir_201347	201347	W	E	70cd154ebcfb425af5529070286f5ff15508d062cc413f4d2515ea1cf7bc2014
motiondir	adv	r2a_motiondir_201350	201350	E	W	d4d9ba0c4a8cacab620d1a24c96b0241a77e2685589c862136b6c016c36ca52b
motiondir	adv	r2a_motiondir_201353	201353	NE	SW	341705df1b5ebfc5528c1e1004d7fbaa46845c153f20646026d66051e0e003da
motiondir	adv	r2a_motiondir_201356	201356	NW	N	0f0e2a6b56daa01ae7515f11161b4e2ec8042f153b12977efd6a23adb9e54ad2
motiondir	adv	r2a_motiondir_201357	201357	NE	S	e2cf30679f90ed99fdf4175a6a1e112cb657ce9f2e19a00e4fe81887960b9d80
motiondir	adv	r2a_motiondir_201359	201359	SE	NW	eec9a12e389e1585c5234264995e54df3d163910928965bac14f32357172c89c
motiondir	adv	r2a_motiondir_201360	201360	SW	NW	0f59130c1f5e9226a4ab9d243c94df63cf6ef3ed2c7bf67049a3a21852cf1f41
motiondir	adv	r2a_motiondir_201362	201362	S	N	0d37445eaede807989520c9caefebd0a434b6493e3e8b2d634215de19070aa75
motiondir	adv	r2a_motiondir_201365	201365	SE	NW	998063dff68ca00d971f490a5ff04078b9ab1050c8c789b2a3159531adf04c18
motiondir	adv	r2a_motiondir_201366	201366	W	NE	e1405c9a3e476c0c84d0b29113219b0c2ab4d09970c76422300052be65200d52
motiondir	adv	r2a_motiondir_201368	201368	S	N	eb35538a00757a60bca5e2f761ec029365f9d29fcf075bb0dfa24befe912bd61
motiondir	adv	r2a_motiondir_201369	201369	SW	W	61c5dfe1f5f59edc6a5ea12b4bacdec49707fc61956f17c07ca6dcc7fd8aae2d
motiondir	adv	r2a_motiondir_201371	201371	SW	NE	85aec417cbc048b80f6bf33dc573b267aaf651b7b93560790b59c49d648c6d4d
motiondir	adv	r2a_motiondir_201372	201372	NW	S	0a34e37941612b9105466ba8c16dc0ba3a8586e0f186fd9a275da4ed67fc9a06
motiondir	adv	r2a_motiondir_201374	201374	W	E	a4435925b71c5361810d48bde5d745691369a2404696d753a45105aa3e99cd96
motiondir	adv	r2a_motiondir_201377	201377	W	E	097335a76c020205811fdf25bcea24ac35ac3ec26de1cd4214257ccf7e7f47ce
motiondir	adv	r2a_motiondir_201378	201378	W	S	33709143a891113b05e0c6a67447a48db5a77935100e867be11e2bb6af195a51
motiondir	adv	r2a_motiondir_201380	201380	N	S	f43376151b0d59bbaa4bed08c11bb44437018d35171a0ed56699f1b158a0a2b8
motiondir	adv	r2a_motiondir_201381	201381	N	NE	9d6caed79c4fb4ae163aada396cac05b9282ff17a11f36ec1f1849ef5f200ac9
motiondir	adv	r2a_motiondir_201383	201383	S	N	eb2a9d2c62f17b63111287ee21962b2174b577310abbd32c8d298b64c1ad0ff6
motiondir	adv	r2a_motiondir_201384	201384	NE	NW	e4312dd2f5bdd1ce972f5e9c9402924234b468454401b59f4af47f29321e7f2b
motiondir	adv	r2a_motiondir_201386	201386	S	N	4e1627f079a3a8eae20a23d4a7b22accd493842b2d20c723cb156c090203c628
motiondir	adv	r2a_motiondir_201389	201389	W	E	27f501443ac574eed4088f7241ecd9c41d8b124e749411fcf63d4c83c2758ca7
motiondir	adv	r2a_motiondir_201390	201390	SE	E	8b3b13d00b7ae10a994f022a013303e6d763b5a3b6ea5b512706b0d84e424821
motiondir	adv	r2a_motiondir_201392	201392	N	S	754049e4f872b0c47e9e4d865d2e9b680b83f098f81e68450dccd1bfec4005e5
motiondir	adv	r2a_motiondir_201395	201395	S	N	d6e972a72961abeb0eb66b7780f7327119b344fe603ee49e755cf90203ce7f74
motiondir	adv	r2a_motiondir_201398	201398	NW	SE	98f1f4516d77707e90990d0a38f27a7f35701b9ee066759b0050c0f2315599af
motiondir	adv	r2a_motiondir_201401	201401	NW	SE	691c99666d67b4ddd18778cd78457b32323b0fdecb49d35cbc888f8f324add91
motiondir	adv	r2a_motiondir_201402	201402	E	N	cdf645fb7cb55fe62f53bbaa04c631d961c994291a9bfe1c499868df301cebe8
motiondir	adv	r2a_motiondir_201404	201404	S	N	f37f8069e3cda08e28b30b296f693abac7f8ecfcf4555c4a8964c3ac8d2a6291
motiondir	adv	r2a_motiondir_201405	201405	SE	S	75504fe41341d0b164946c83abfe7223cbea88ee8f3ff924656edcf2b8c4fea3
motiondir	adv	r2a_motiondir_201407	201407	SE	NW	aa1daf25fe6eb4fc92b79047e4d8fbbf194690b1f2f99f6b55ea91a2ce67b555
motiondir	adv	r2a_motiondir_201410	201410	SE	NW	12dba72c44b6aa4a81767af354e7460da428c34a70304d1b02bc3c67ffc23e3c
motiondir	adv	r2a_motiondir_201411	201411	N	SW	63b31e4bac81c84bfab1bd9cd1d094b2e37613d19450d620a8565d1319ebd513
motiondir	adv	r2a_motiondir_201413	201413	SW	NE	e9da700bc6de0aa0c8d5f85de10b428b0e3ab6704559a49c43755887c7a1c8ab
motiondir	adv	r2a_motiondir_201416	201416	E	W	78cddebbba914bc14de5bc526cbe4d963fc673b2bbfef562600bcf7d9abf7ba5
motiondir	adv	r2a_motiondir_201417	201417	NW	W	bc916c3e29bea59a019397e5bd954612a1a240d72e43e72076f3862b5bacd76e
motiondir	adv	r2a_motiondir_201419	201419	SE	NW	c04f1ee9bdb4d0e4088c6341fe7cc6a1062fed74396217a913eb93fdfcd09be6
motiondir	adv	r2a_motiondir_201422	201422	N	S	f0566af5c52c996613d98559fb2a7b5ae44eea395a9c50f57cd3ca74587704b7
motiondir	adv	r2a_motiondir_201423	201423	NE	NW	44ef0609174a7cc9cca7a302e5822d43cdff2123b18e2814c11fd9bc20c052a0
motiondir	adv	r2a_motiondir_201425	201425	SW	NE	02210766350d9c5e45e0dcb1c97306f8faeed4f1b2f1f966bd4760bf8364e679
motiondir	adv	r2a_motiondir_201426	201426	W	S	34cd556d1b076d221ab8c2fff69507cf1993856e271cd59f8a21c1e505822f50
motiondir	adv	r2a_motiondir_201428	201428	E	W	51dfc56fbe4ba2e8e4d07d49a00f61d84f46767ada90bb16f44797cbe6cd36a9
motiondir	adv	r2a_motiondir_201430	201430	SW	S	bb73f54db627907ed09ee40ae80e170530728591faecff13aa1271dbb712c5e6
motiondir	adv	r2a_motiondir_201431	201431	SW	NE	005537ce13b142d3acb373cb1b5c8f760ae14510ce633a6e7b2c3ec50ceb994d
motiondir	adv	r2a_motiondir_201433	201433	W	E	0f53ac07c526e8b08bee7cd5d89e08db2a07edd922c4b957846671a273a6d1d5
motiondir	adv	r2a_motiondir_201434	201434	NW	SE	ef6ec009172284ade9c091dab694bee92708edc5911b89fbe642af5e4b71b8bc
motiondir	adv	r2a_motiondir_201437	201437	SW	NE	18792599d5bb733c3a6516810f65125aa9931dfb06a7a4dcc9f456525b5daa98
motiondir	adv	r2a_motiondir_201438	201438	W	SE	4e9b7983bddd9dadc8f5a8dd5ee3a680553cf03d7f33f743772fafc95c1bbd46
motiondir	adv	r2a_motiondir_201440	201440	SE	NW	1ab4472dcf330998fa6e1f795e3601dec8cac849385dc9544c92248103fe7716
motiondir	adv	r2a_motiondir_201443	201443	S	N	82c455055e02569c518d84efd2782c37fcd0a66aa3e2a6d0d69751a4266ae511
motiondir	adv	r2a_motiondir_201445	201445	SW	S	c7b7ae1ca621b8a23d13d1b9c4d4374ee6d7950df620adda0fc3bd8996da42a1
motiondir	adv	r2a_motiondir_201446	201446	S	N	5bc71b94686879f9a0f218998cd20fa297d05e1109d964020ae083a09cf3fd11
motiondir	adv	r2a_motiondir_201450	201450	S	E	e96b6e3be4bc7c7aa1755760bb6c59d10fedc3374005900e8863f6d2ca4776b3
motiondir	adv	r2a_motiondir_201452	201452	SE	NW	e2f378b1024da8305abd365c95ca8e3738a0d0b04f9352f3aaf452df9f38f38c
motiondir	adv	r2a_motiondir_201453	201453	E	SE	d4fb331c912b91ac24a22ace7f84c6fb77eefe107d267fc0e9a9da69d38f9e90
motiondir	adv	r2a_motiondir_201455	201455	NW	SE	14939094d132b875376ffeef6ea54448c00d9475c1b85bc6327683c7a3b6932b
