id	depth	f1	f4	M1	M4a	f1p	f4p
TRAP-C6-001	2	200	100	200	100	1000	1000
TRAP-C6-001	4	400	100	400	100	1000	1000
TRAP-C6-001	8	400	0	400	100	1000	0
TRAP-C6-001	16	400	0	400	100	1000	0
TRAP-C6-002	1	100	0	100	0	1000	0
TRAP-C6-002	2	200	100	200	100	1000	1000
TRAP-C6-002	4	400	100	400	100	1000	1000
TRAP-C6-002	8	400	0	400	100	1000	0
TRAP-C6-002	16	400	0	400	100	1000	0
TRAP-C6-003	1	100	0	100	0	1000	0
TRAP-C6-003	2	200	100	200	100	1000	1000
TRAP-C6-003	4	400	100	400	100	1000	1000
TRAP-C6-003	8	400	0	400	100	1000	0
TRAP-C6-003	16	400	0	400	100	1000	0
TRAP-C6-004	1	100	0	100	0	1000	0
TRAP-C6-004	2	200	100	200	100	1000	1000
TRAP-C6-004	4	400	100	400	100	1000	1000
TRAP-C6-004	8	400	0	400	100	1000	0
TRAP-C6-004	16	400	0	400	100	1000	0
TRAP-C6-005	1	100	0	100	0	1000	0
TRAP-C6-005	2	200	100	200	100	1000	1000
TRAP-C6-005	4	400	100	400	100	1000	1000
TRAP-C6-005	8	400	0	400	100	1000	0
TRAP-C6-005	16	400	0	400	100	1000	0
RT-M3-01	1	400	0	400	0	1000	0
RT-M3-01	2	800	400	800	400	1000	1000
RT-M3-01	4	200	0	800	400	250	0
RT-M3-01	8	600	400	800	400	750	1000
RT-M3-01	16	600	400	800	400	750	1000
RT-M6-01	1	200	0	200	0	1000	0
RT-M6-01	2	400	200	400	200	1000	1000
RT-M6-01	4	500	100	400	200	1000	500
RT-M6-01	8	950	450	400	200	1000	1000
RT-M6-01	16	950	450	400	200	1000	1000
RT-K12-01	1	1000	0	1000	0	1000	0
RT-K12-01	2	1000	500	1000	500	1000	1000
RT-K12-01	4	1000	500	1000	500	1000	1000
RT-K12-01	8	1000	500	1000	500	1000	1000
RT-K12-01	16	1000	500	1000	500	1000	1000
H5B-P-06-00	1	300	0	300	0	1000	0
H5B-P-06-00	2	500	200	500	200	1000	1000
H5B-P-06-00	4	500	0	500	200	1000	0
H5B-P-06-00	8	1000	500	500	200	1000	1000
H5B-P-06-00	16	1000	500	500	200	1000	1000
H5B-P-06-00	32	1000	500	500	200	1000	1000
H5B-P-06-00	64	1000	500	500	200	1000	1000
H5B-P-06-02	1	400	0	400	0	1000	0
H5B-P-06-02	2	500	100	500	100	1000	1000
H5B-P-06-02	4	500	0	500	100	1000	0
H5B-P-06-02	8	1000	500	500	100	1000	1000
H5B-P-06-02	16	1000	500	500	100	1000	1000
H5B-P-06-02	32	1000	500	500	100	1000	1000
H5B-P-06-02	64	1000	500	500	100	1000	1000
H5B-P-06-04	1	450	0	450	0	1000	0
H5B-P-06-04	2	500	50	500	50	1000	781
H5B-P-06-04	4	500	0	500	50	1000	0
H5B-P-06-04	8	1000	500	500	50	1000	1000
H5B-P-06-04	16	1000	500	500	50	1000	1000
H5B-P-06-04	32	1000	500	500	50	1000	1000
H5B-P-06-04	64	1000	500	500	50	1000	1000
H5B-P-06-06	1	250	0	250	0	1000	0
H5B-P-06-06	2	500	250	500	250	1000	1000
H5B-P-06-06	4	500	0	500	250	1000	0
H5B-P-06-06	8	1000	500	500	250	1000	1000
H5B-P-06-06	16	1000	500	500	250	1000	1000
H5B-P-06-06	32	1000	500	500	250	1000	1000
H5B-P-06-06	64	1000	500	500	250	1000	1000
H5B-P-06-08	1	150	0	150	0	1000	0
H5B-P-06-08	2	500	350	500	350	1000	1000
H5B-P-06-08	4	500	0	500	350	1000	0
H5B-P-06-08	8	1000	500	500	350	1000	1000
H5B-P-06-08	16	1000	500	500	350	1000	1000
H5B-P-06-08	32	1000	500	500	350	1000	1000
H5B-P-06-08	64	1000	500	500	350	1000	1000
H5B-P-12-00	1	300	0	300	0	1000	0
H5B-P-12-00	2	500	200	500	200	1000	1000
H5B-P-12-00	4	500	0	500	200	1000	0
H5B-P-12-00	8	500	0	500	200	1000	0
H5B-P-12-00	16	1000	500	500	200	1000	1000
H5B-P-12-00	32	1000	500	500	200	1000	1000
H5B-P-12-00	64	1000	500	500	200	1000	1000
H5B-P-12-02	1	400	0	400	0	1000	0
H5B-P-12-02	2	500	100	500	100	1000	1000
H5B-P-12-02	4	500	0	500	100	1000	0
H5B-P-12-02	8	500	0	500	100	1000	0
H5B-P-12-02	16	1000	500	500	100	1000	1000
H5B-P-12-02	32	1000	500	500	100	1000	1000
H5B-P-12-02	64	1000	500	500	100	1000	1000
H5B-P-12-04	1	450	0	450	0	1000	0
H5B-P-12-04	2	500	50	500	50	1000	781
H5B-P-12-04	4	500	0	500	50	1000	0
H5B-P-12-04	8	500	0	500	50	1000	0
H5B-P-12-04	16	1000	500	500	50	1000	1000
H5B-P-12-04	32	1000	500	500	50	1000	1000
H5B-P-12-04	64	1000	500	500	50	1000	1000
H5B-P-12-06	1	250	0	250	0	1000	0
H5B-P-12-06	2	500	250	500	250	1000	1000
H5B-P-12-06	4	500	0	500	250	1000	0
H5B-P-12-06	8	500	0	500	250	1000	0
H5B-P-12-06	16	1000	500	500	250	1000	1000
H5B-P-12-06	32	1000	500	500	250	1000	1000
H5B-P-12-06	64	1000	500	500	250	1000	1000
H5B-P-12-08	1	150	0	150	0	1000	0
H5B-P-12-08	2	500	350	500	350	1000	1000
H5B-P-12-08	4	500	0	500	350	1000	0
H5B-P-12-08	8	500	0	500	350	1000	0
H5B-P-12-08	16	1000	500	500	350	1000	1000
H5B-P-12-08	32	1000	500	500	350	1000	1000
H5B-P-12-08	64	1000	500	500	350	1000	1000
H5B-P-20-00	1	300	0	300	0	1000	0
H5B-P-20-00	2	500	200	500	200	1000	1000
H5B-P-20-00	4	500	0	500	200	1000	0
H5B-P-20-00	8	500	0	500	200	1000	0
H5B-P-20-00	16	500	0	500	200	1000	0
H5B-P-20-00	32	1000	500	500	200	1000	1000
H5B-P-20-00	64	1000	500	500	200	1000	1000
H5B-P-20-02	1	400	0	400	0	1000	0
H5B-P-20-02	2	500	100	500	100	1000	1000
H5B-P-20-02	4	500	0	500	100	1000	0
H5B-P-20-02	8	500	0	500	100	1000	0
H5B-P-20-02	16	500	0	500	100	1000	0
H5B-P-20-02	32	1000	500	500	100	1000	1000
H5B-P-20-02	64	1000	500	500	100	1000	1000
H5B-P-20-04	1	450	0	450	0	1000	0
H5B-P-20-04	2	500	50	500	50	1000	781
H5B-P-20-04	4	500	0	500	50	1000	0
H5B-P-20-04	8	500	0	500	50	1000	0
H5B-P-20-04	16	500	0	500	50	1000	0
H5B-P-20-04	32	1000	500	500	50	1000	1000
H5B-P-20-04	64	1000	500	500	50	1000	1000
H5B-P-20-06	1	250	0	250	0	1000	0
H5B-P-20-06	2	500	250	500	250	1000	1000
H5B-P-20-06	4	500	0	500	250	1000	0
H5B-P-20-06	8	500	0	500	250	1000	0
H5B-P-20-06	16	500	0	500	250	1000	0
H5B-P-20-06	32	1000	500	500	250	1000	1000
H5B-P-20-06	64	1000	500	500	250	1000	1000
H5B-P-20-08	1	150	0	150	0	1000	0
H5B-P-20-08	2	500	350	500	350	1000	1000
H5B-P-20-08	4	500	0	500	350	1000	0
H5B-P-20-08	8	500	0	500	350	1000	0
H5B-P-20-08	16	500	0	500	350	1000	0
H5B-P-20-08	32	1000	500	500	350	1000	1000
H5B-P-20-08	64	1000	500	500	350	1000	1000
H5B-P-40-00	1	300	0	300	0	1000	0
H5B-P-40-00	2	500	200	500	200	1000	1000
H5B-P-40-00	4	500	0	500	200	1000	0
H5B-P-40-00	8	500	0	500	200	1000	0
H5B-P-40-00	16	500	0	500	200	1000	0
H5B-P-40-00	32	500	0	500	200	1000	0
H5B-P-40-00	64	1000	500	500	200	1000	1000
H5B-P-40-02	1	400	0	400	0	1000	0
H5B-P-40-02	2	500	100	500	100	1000	1000
H5B-P-40-02	4	500	0	500	100	1000	0
H5B-P-40-02	8	500	0	500	100	1000	0
H5B-P-40-02	16	500	0	500	100	1000	0
H5B-P-40-02	32	500	0	500	100	1000	0
H5B-P-40-02	64	1000	500	500	100	1000	1000
H5B-P-40-04	1	450	0	450	0	1000	0
H5B-P-40-04	2	500	50	500	50	1000	781
H5B-P-40-04	4	500	0	500	50	1000	0
H5B-P-40-04	8	500	0	500	50	1000	0
H5B-P-40-04	16	500	0	500	50	1000	0
H5B-P-40-04	32	500	0	500	50	1000	0
H5B-P-40-04	64	1000	500	500	50	1000	1000
H5B-P-40-06	1	250	0	250	0	1000	0
H5B-P-40-06	2	500	250	500	250	1000	1000
H5B-P-40-06	4	500	0	500	250	1000	0
H5B-P-40-06	8	500	0	500	250	1000	0
H5B-P-40-06	16	500	0	500	250	1000	0
H5B-P-40-06	32	500	0	500	250	1000	0
H5B-P-40-06	64	1000	500	500	250	1000	1000
H5B-P-40-08	1	150	0	150	0	1000	0
H5B-P-40-08	2	500	350	500	350	1000	1000
H5B-P-40-08	4	500	0	500	350	1000	0
H5B-P-40-08	8	500	0	500	350	1000	0
H5B-P-40-08	16	500	0	500	350	1000	0
H5B-P-40-08	32	500	0	500	350	1000	0
H5B-P-40-08	64	1000	500	500	350	1000	1000
H5B-D-0-00	1	500	0	500	0	1000	0
H5B-D-0-00	2	1000	500	1000	500	1000	1000
H5B-D-0-00	4	1000	500	1000	500	1000	1000
H5B-D-0-00	8	1000	500	1000	500	1000	1000
H5B-D-0-00	16	1000	500	1000	500	1000	1000
H5B-D-0-00	32	1000	500	1000	500	1000	1000
H5B-D-0-00	64	1000	500	1000	500	1000	1000
H5B-D-0-02	1	500	0	500	0	1000	0
H5B-D-0-02	2	1000	500	1000	500	1000	1000
H5B-D-0-02	4	1000	500	1000	500	1000	1000
H5B-D-0-02	8	1000	500	1000	500	1000	1000
H5B-D-0-02	16	1000	500	1000	500	1000	1000
H5B-D-0-02	32	1000	500	1000	500	1000	1000
H5B-D-0-02	64	1000	500	1000	500	1000	1000
H5B-D-0-04	1	500	0	500	0	1000	0
H5B-D-0-04	2	1000	500	1000	500	1000	1000
H5B-D-0-04	4	1000	500	1000	500	1000	1000
H5B-D-0-04	8	1000	500	1000	500	1000	1000
H5B-D-0-04	16	1000	500	1000	500	1000	1000
H5B-D-0-04	32	1000	500	1000	500	1000	1000
H5B-D-0-04	64	1000	500	1000	500	1000	1000
H5B-D-0-06	1	500	0	500	0	1000	0
H5B-D-0-06	2	1000	500	1000	500	1000	1000
H5B-D-0-06	4	1000	500	1000	500	1000	1000
H5B-D-0-06	8	1000	500	1000	500	1000	1000
H5B-D-0-06	16	1000	500	1000	500	1000	1000
H5B-D-0-06	32	1000	500	1000	500	1000	1000
H5B-D-0-06	64	1000	500	1000	500	1000	1000
H5B-D-0-08	1	500	0	500	0	1000	0
H5B-D-0-08	2	1000	500	1000	500	1000	1000
H5B-D-0-08	4	1000	500	1000	500	1000	1000
H5B-D-0-08	8	1000	500	1000	500	1000	1000
H5B-D-0-08	16	1000	500	1000	500	1000	1000
H5B-D-0-08	32	1000	500	1000	500	1000	1000
H5B-D-0-08	64	1000	500	1000	500	1000	1000
H5B-D-1-00	1	100	0	100	0	1000	0
H5B-D-1-00	2	500	400	100	0	1000	1000
H5B-D-1-00	4	1000	500	100	0	1000	1000
H5B-D-1-00	8	1000	500	100	0	1000	1000
H5B-D-1-00	16	1000	500	100	0	1000	1000
H5B-D-1-00	32	1000	500	100	0	1000	1000
H5B-D-1-00	64	1000	500	100	0	1000	1000
H5B-D-1-02	1	100	0	100	0	1000	0
H5B-D-1-02	2	500	400	100	0	1000	1000
H5B-D-1-02	4	1000	500	100	0	1000	1000
H5B-D-1-02	8	1000	500	100	0	1000	1000
H5B-D-1-02	16	1000	500	100	0	1000	1000
H5B-D-1-02	32	1000	500	100	0	1000	1000
H5B-D-1-02	64	1000	500	100	0	1000	1000
H5B-D-1-04	1	100	0	100	0	1000	0
H5B-D-1-04	2	500	400	100	0	1000	1000
H5B-D-1-04	4	1000	500	100	0	1000	1000
H5B-D-1-04	8	1000	500	100	0	1000	1000
H5B-D-1-04	16	1000	500	100	0	1000	1000
H5B-D-1-04	32	1000	500	100	0	1000	1000
H5B-D-1-04	64	1000	500	100	0	1000	1000
H5B-D-1-06	1	100	0	100	0	1000	0
H5B-D-1-06	2	500	400	100	0	1000	1000
H5B-D-1-06	4	1000	500	100	0	1000	1000
H5B-D-1-06	8	1000	500	100	0	1000	1000
H5B-D-1-06	16	1000	500	100	0	1000	1000
H5B-D-1-06	32	1000	500	100	0	1000	1000
H5B-D-1-06	64	1000	500	100	0	1000	1000
H5B-D-1-08	1	100	0	100	0	1000	0
H5B-D-1-08	2	500	400	100	0	1000	1000
H5B-D-1-08	4	1000	500	100	0	1000	1000
H5B-D-1-08	8	1000	500	100	0	1000	1000
H5B-D-1-08	16	1000	500	100	0	1000	1000
H5B-D-1-08	32	1000	500	100	0	1000	1000
H5B-D-1-08	64	1000	500	100	0	1000	1000
H5B-D-2-00	1	100	0	100	0	1000	0
H5B-D-2-00	2	200	100	200	100	1000	1000
H5B-D-2-00	4	1000	200	200	100	1000	1000
H5B-D-2-00	8	1000	200	200	100	1000	1000
H5B-D-2-00	16	1000	200	200	100	1000	1000
H5B-D-2-00	32	1000	200	200	100	1000	1000
H5B-D-2-00	64	1000	200	200	100	1000	1000
H5B-D-2-02	1	100	0	100	0	1000	0
H5B-D-2-02	2	200	100	200	100	1000	1000
H5B-D-2-02	4	1000	200	200	100	1000	1000
H5B-D-2-02	8	1000	200	200	100	1000	1000
H5B-D-2-02	16	1000	200	200	100	1000	1000
H5B-D-2-02	32	1000	200	200	100	1000	1000
H5B-D-2-02	64	1000	200	200	100	1000	1000
H5B-D-2-04	1	100	0	100	0	1000	0
H5B-D-2-04	2	200	100	200	100	1000	1000
H5B-D-2-04	4	1000	200	200	100	1000	1000
H5B-D-2-04	8	1000	200	200	100	1000	1000
H5B-D-2-04	16	1000	200	200	100	1000	1000
H5B-D-2-04	32	1000	200	200	100	1000	1000
H5B-D-2-04	64	1000	200	200	100	1000	1000
H5B-D-2-06	1	100	0	100	0	1000	0
H5B-D-2-06	2	200	100	200	100	1000	1000
H5B-D-2-06	4	1000	200	200	100	1000	1000
H5B-D-2-06	8	1000	200	200	100	1000	1000
H5B-D-2-06	16	1000	200	200	100	1000	1000
H5B-D-2-06	32	1000	200	200	100	1000	1000
H5B-D-2-06	64	1000	200	200	100	1000	1000
H5B-D-2-08	1	100	0	100	0	1000	0
H5B-D-2-08	2	200	100	200	100	1000	1000
H5B-D-2-08	4	1000	200	200	100	1000	1000
H5B-D-2-08	8	1000	200	200	100	1000	1000
H5B-D-2-08	16	1000	200	200	100	1000	1000
H5B-D-2-08	32	1000	200	200	100	1000	1000
H5B-D-2-08	64	1000	200	200	100	1000	1000
H5B-D-6-00	1	100	0	100	0	1000	0
H5B-D-6-00	2	200	100	200	100	1000	1000
H5B-D-6-00	4	400	100	400	100	1000	1000
H5B-D-6-00	8	1000	600	400	100	1000	1000
H5B-D-6-00	16	1000	600	400	100	1000	1000
H5B-D-6-00	32	1000	600	400	100	1000	1000
H5B-D-6-00	64	1000	600	400	100	1000	1000
H5B-D-6-02	1	100	0	100	0	1000	0
H5B-D-6-02	2	200	100	200	100	1000	1000
H5B-D-6-02	4	400	100	400	100	1000	1000
H5B-D-6-02	8	1000	600	400	100	1000	1000
H5B-D-6-02	16	1000	600	400	100	1000	1000
H5B-D-6-02	32	1000	600	400	100	1000	1000
H5B-D-6-02	64	1000	600	400	100	1000	1000
H5B-D-6-04	1	100	0	100	0	1000	0
H5B-D-6-04	2	200	100	200	100	1000	1000
H5B-D-6-04	4	400	100	400	100	1000	1000
H5B-D-6-04	8	1000	600	400	100	1000	1000
H5B-D-6-04	16	1000	600	400	100	1000	1000
H5B-D-6-04	32	1000	600	400	100	1000	1000
H5B-D-6-04	64	1000	600	400	100	1000	1000
H5B-D-6-06	1	100	0	100	0	1000	0
H5B-D-6-06	2	200	100	200	100	1000	1000
H5B-D-6-06	4	400	100	400	100	1000	1000
H5B-D-6-06	8	1000	600	400	100	1000	1000
H5B-D-6-06	16	1000	600	400	100	1000	1000
H5B-D-6-06	32	1000	600	400	100	1000	1000
H5B-D-6-06	64	1000	600	400	100	1000	1000
H5B-D-6-08	1	100	0	100	0	1000	0
H5B-D-6-08	2	200	100	200	100	1000	1000
H5B-D-6-08	4	400	100	400	100	1000	1000
H5B-D-6-08	8	1000	600	400	100	1000	1000
H5B-D-6-08	16	1000	600	400	100	1000	1000
H5B-D-6-08	32	1000	600	400	100	1000	1000
H5B-D-6-08	64	1000	600	400	100	1000	1000
H5B-O-06-00	1	300	0	300	0	1000	0
H5B-O-06-00	2	500	200	500	200	1000	1000
H5B-O-06-00	4	500	0	500	200	1000	0
H5B-O-06-00	8	1000	770	500	200	1000	1000
H5B-O-06-00	16	1000	770	500	200	1000	1000
H5B-O-06-00	32	1000	770	500	200	1000	1000
H5B-O-06-00	64	1000	770	500	200	1000	1000
H5B-O-06-02	1	400	0	400	0	1000	0
H5B-O-06-02	2	500	100	500	100	1000	1000
H5B-O-06-02	4	500	0	500	100	1000	0
H5B-O-06-02	8	1000	830	500	100	1000	1000
H5B-O-06-02	16	1000	830	500	100	1000	1000
H5B-O-06-02	32	1000	830	500	100	1000	1000
H5B-O-06-02	64	1000	830	500	100	1000	1000
H5B-O-06-04	1	450	0	450	0	1000	0
H5B-O-06-04	2	500	50	500	50	1000	781
H5B-O-06-04	4	500	0	500	50	1000	0
H5B-O-06-04	8	1000	800	500	50	1000	1000
H5B-O-06-04	16	1000	800	500	50	1000	1000
H5B-O-06-04	32	1000	800	500	50	1000	1000
H5B-O-06-04	64	1000	800	500	50	1000	1000
H5B-O-06-06	1	250	0	250	0	1000	0
H5B-O-06-06	2	500	250	500	250	1000	1000
H5B-O-06-06	4	500	0	500	250	1000	0
H5B-O-06-06	8	1000	770	500	250	1000	1000
H5B-O-06-06	16	1000	770	500	250	1000	1000
H5B-O-06-06	32	1000	770	500	250	1000	1000
H5B-O-06-06	64	1000	770	500	250	1000	1000
H5B-O-06-08	1	150	0	150	0	1000	0
H5B-O-06-08	2	500	350	500	350	1000	1000
H5B-O-06-08	4	500	0	500	350	1000	0
H5B-O-06-08	8	1000	830	500	350	1000	1000
H5B-O-06-08	16	1000	830	500	350	1000	1000
H5B-O-06-08	32	1000	830	500	350	1000	1000
H5B-O-06-08	64	1000	830	500	350	1000	1000
H5B-O-12-00	1	300	0	300	0	1000	0
H5B-O-12-00	2	500	200	500	200	1000	1000
H5B-O-12-00	4	500	0	500	200	1000	0
H5B-O-12-00	8	500	0	500	200	1000	0
H5B-O-12-00	16	1000	1000	500	200	1000	1000
H5B-O-12-00	32	1000	1000	500	200	1000	1000
H5B-O-12-00	64	1000	1000	500	200	1000	1000
H5B-O-12-02	1	400	0	400	0	1000	0
H5B-O-12-02	2	500	100	500	100	1000	1000
H5B-O-12-02	4	500	0	500	100	1000	0
H5B-O-12-02	8	500	0	500	100	1000	0
H5B-O-12-02	16	1000	1000	500	100	1000	1000
H5B-O-12-02	32	1000	1000	500	100	1000	1000
H5B-O-12-02	64	1000	1000	500	100	1000	1000
H5B-O-12-04	1	450	0	450	0	1000	0
H5B-O-12-04	2	500	50	500	50	1000	781
H5B-O-12-04	4	500	0	500	50	1000	0
H5B-O-12-04	8	500	0	500	50	1000	0
H5B-O-12-04	16	1000	1000	500	50	1000	1000
H5B-O-12-04	32	1000	1000	500	50	1000	1000
H5B-O-12-04	64	1000	1000	500	50	1000	1000
H5B-O-12-06	1	250	0	250	0	1000	0
H5B-O-12-06	2	500	250	500	250	1000	1000
H5B-O-12-06	4	500	0	500	250	1000	0
H5B-O-12-06	8	500	0	500	250	1000	0
H5B-O-12-06	16	1000	1000	500	250	1000	1000
H5B-O-12-06	32	1000	1000	500	250	1000	1000
H5B-O-12-06	64	1000	1000	500	250	1000	1000
H5B-O-12-08	1	150	0	150	0	1000	0
H5B-O-12-08	2	500	350	500	350	1000	1000
H5B-O-12-08	4	500	0	500	350	1000	0
H5B-O-12-08	8	500	0	500	350	1000	0
H5B-O-12-08	16	1000	1000	500	350	1000	1000
H5B-O-12-08	32	1000	1000	500	350	1000	1000
H5B-O-12-08	64	1000	1000	500	350	1000	1000
H5B-O-20-00	1	300	0	300	0	1000	0
H5B-O-20-00	2	500	200	500	200	1000	1000
H5B-O-20-00	4	500	0	500	200	1000	0
H5B-O-20-00	8	500	0	500	200	1000	0
H5B-O-20-00	16	500	0	500	200	1000	0
H5B-O-20-00	32	1000	1000	500	200	1000	1000
H5B-O-20-00	64	1000	1000	500	200	1000	1000
H5B-O-20-02	1	400	0	400	0	1000	0
H5B-O-20-02	2	500	100	500	100	1000	1000
H5B-O-20-02	4	500	0	500	100	1000	0
H5B-O-20-02	8	500	0	500	100	1000	0
H5B-O-20-02	16	500	0	500	100	1000	0
H5B-O-20-02	32	1000	1000	500	100	1000	1000
H5B-O-20-02	64	1000	1000	500	100	1000	1000
H5B-O-20-04	1	450	0	450	0	1000	0
H5B-O-20-04	2	500	50	500	50	1000	781
H5B-O-20-04	4	500	0	500	50	1000	0
H5B-O-20-04	8	500	0	500	50	1000	0
H5B-O-20-04	16	500	0	500	50	1000	0
H5B-O-20-04	32	1000	1000	500	50	1000	1000
H5B-O-20-04	64	1000	1000	500	50	1000	1000
H5B-O-20-06	1	250	0	250	0	1000	0
H5B-O-20-06	2	500	250	500	250	1000	1000
H5B-O-20-06	4	500	0	500	250	1000	0
H5B-O-20-06	8	500	0	500	250	1000	0
H5B-O-20-06	16	500	0	500	250	1000	0
H5B-O-20-06	32	1000	1000	500	250	1000	1000
H5B-O-20-06	64	1000	1000	500	250	1000	1000
H5B-O-20-08	1	150	0	150	0	1000	0
H5B-O-20-08	2	500	350	500	350	1000	1000
H5B-O-20-08	4	500	0	500	350	1000	0
H5B-O-20-08	8	500	0	500	350	1000	0
H5B-O-20-08	16	500	0	500	350	1000	0
H5B-O-20-08	32	1000	1000	500	350	1000	1000
H5B-O-20-08	64	1000	1000	500	350	1000	1000
H5B-O-40-00	1	300	0	300	0	1000	0
H5B-O-40-00	2	500	200	500	200	1000	1000
H5B-O-40-00	4	500	0	500	200	1000	0
H5B-O-40-00	8	500	0	500	200	1000	0
H5B-O-40-00	16	500	0	500	200	1000	0
H5B-O-40-00	32	500	0	500	200	1000	0
H5B-O-40-00	64	1000	1000	500	200	1000	1000
H5B-O-40-02	1	400	0	400	0	1000	0
H5B-O-40-02	2	500	100	500	100	1000	1000
H5B-O-40-02	4	500	0	500	100	1000	0
H5B-O-40-02	8	500	0	500	100	1000	0
H5B-O-40-02	16	500	0	500	100	1000	0
H5B-O-40-02	32	500	0	500	100	1000	0
H5B-O-40-02	64	1000	1000	500	100	1000	1000
H5B-O-40-04	1	450	0	450	0	1000	0
H5B-O-40-04	2	500	50	500	50	1000	781
H5B-O-40-04	4	500	0	500	50	1000	0
H5B-O-40-04	8	500	0	500	50	1000	0
H5B-O-40-04	16	500	0	500	50	1000	0
H5B-O-40-04	32	500	0	500	50	1000	0
H5B-O-40-04	64	1000	1000	500	50	1000	1000
H5B-O-40-06	1	250	0	250	0	1000	0
H5B-O-40-06	2	500	250	500	250	1000	1000
H5B-O-40-06	4	500	0	500	250	1000	0
H5B-O-40-06	8	500	0	500	250	1000	0
H5B-O-40-06	16	500	0	500	250	1000	0
H5B-O-40-06	32	500	0	500	250	1000	0
H5B-O-40-06	64	1000	1000	500	250	1000	1000
H5B-O-40-08	1	150	0	150	0	1000	0
H5B-O-40-08	2	500	350	500	350	1000	1000
H5B-O-40-08	4	500	0	500	350	1000	0
H5B-O-40-08	8	500	0	500	350	1000	0
H5B-O-40-08	16	500	0	500	350	1000	0
H5B-O-40-08	32	500	0	500	350	1000	0
H5B-O-40-08	64	1000	1000	500	350	1000	1000
H5B-P-06-01	1	250	0	250	0	1000	0
H5B-P-06-01	2	500	250	500	250	1000	1000
H5B-P-06-01	4	500	0	500	250	1000	0
H5B-P-06-01	8	1000	500	500	250	1000	1000
H5B-P-06-01	16	1000	500	500	250	1000	1000
H5B-P-06-01	32	1000	500	500	250	1000	1000
H5B-P-06-01	64	1000	500	500	250	1000	1000
H5B-P-06-03	1	150	0	150	0	1000	0
H5B-P-06-03	2	500	350	500	350	1000	1000
H5B-P-06-03	4	500	0	500	350	1000	0
H5B-P-06-03	8	1000	500	500	350	1000	1000
H5B-P-06-03	16	1000	500	500	350	1000	1000
H5B-P-06-03	32	1000	500	500	350	1000	1000
H5B-P-06-03	64	1000	500	500	350	1000	1000
H5B-P-06-05	1	300	0	300	0	1000	0
H5B-P-06-05	2	500	200	500	200	1000	1000
H5B-P-06-05	4	500	0	500	200	1000	0
H5B-P-06-05	8	1000	500	500	200	1000	1000
H5B-P-06-05	16	1000	500	500	200	1000	1000
H5B-P-06-05	32	1000	500	500	200	1000	1000
H5B-P-06-05	64	1000	500	500	200	1000	1000
H5B-P-06-07	1	400	0	400	0	1000	0
H5B-P-06-07	2	500	100	500	100	1000	1000
H5B-P-06-07	4	500	0	500	100	1000	0
H5B-P-06-07	8	1000	500	500	100	1000	1000
H5B-P-06-07	16	1000	500	500	100	1000	1000
H5B-P-06-07	32	1000	500	500	100	1000	1000
H5B-P-06-07	64	1000	500	500	100	1000	1000
H5B-P-06-09	1	450	0	450	0	1000	0
H5B-P-06-09	2	500	50	500	50	1000	781
H5B-P-06-09	4	500	0	500	50	1000	0
H5B-P-06-09	8	1000	500	500	50	1000	1000
H5B-P-06-09	16	1000	500	500	50	1000	1000
H5B-P-06-09	32	1000	500	500	50	1000	1000
H5B-P-06-09	64	1000	500	500	50	1000	1000
H5B-P-12-01	1	250	0	250	0	1000	0
H5B-P-12-01	2	500	250	500	250	1000	1000
H5B-P-12-01	4	500	0	500	250	1000	0
H5B-P-12-01	8	500	0	500	250	1000	0
H5B-P-12-01	16	1000	500	500	250	1000	1000
H5B-P-12-01	32	1000	500	500	250	1000	1000
H5B-P-12-01	64	1000	500	500	250	1000	1000
H5B-P-12-03	1	150	0	150	0	1000	0
H5B-P-12-03	2	500	350	500	350	1000	1000
H5B-P-12-03	4	500	0	500	350	1000	0
H5B-P-12-03	8	500	0	500	350	1000	0
H5B-P-12-03	16	1000	500	500	350	1000	1000
H5B-P-12-03	32	1000	500	500	350	1000	1000
H5B-P-12-03	64	1000	500	500	350	1000	1000
H5B-P-12-05	1	300	0	300	0	1000	0
H5B-P-12-05	2	500	200	500	200	1000	1000
H5B-P-12-05	4	500	0	500	200	1000	0
H5B-P-12-05	8	500	0	500	200	1000	0
H5B-P-12-05	16	1000	500	500	200	1000	1000
H5B-P-12-05	32	1000	500	500	200	1000	1000
H5B-P-12-05	64	1000	500	500	200	1000	1000
H5B-P-12-07	1	400	0	400	0	1000	0
H5B-P-12-07	2	500	100	500	100	1000	1000
H5B-P-12-07	4	500	0	500	100	1000	0
H5B-P-12-07	8	500	0	500	100	1000	0
H5B-P-12-07	16	1000	500	500	100	1000	1000
H5B-P-12-07	32	1000	500	500	100	1000	1000
H5B-P-12-07	64	1000	500	500	100	1000	1000
H5B-P-12-09	1	450	0	450	0	1000	0
H5B-P-12-09	2	500	50	500	50	1000	781
H5B-P-12-09	4	500	0	500	50	1000	0
H5B-P-12-09	8	500	0	500	50	1000	0
H5B-P-12-09	16	1000	500	500	50	1000	1000
H5B-P-12-09	32	1000	500	500	50	1000	1000
H5B-P-12-09	64	1000	500	500	50	1000	1000
H5B-P-20-01	1	250	0	250	0	1000	0
H5B-P-20-01	2	500	250	500	250	1000	1000
H5B-P-20-01	4	500	0	500	250	1000	0
H5B-P-20-01	8	500	0	500	250	1000	0
H5B-P-20-01	16	500	0	500	250	1000	0
H5B-P-20-01	32	1000	500	500	250	1000	1000
