trial_idx,fixture_id,fixture_path,task,truth,stratum,judgment,confidence,measure,operations,percept_bytes,program,tests,decision,chain_hash
9387,r21n_shapetrans_975,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_975.r2a,shapetrans,CIRCLE,gen_normal,CIRCLE,low,1001,25923,26,JUDGE_SHAPETRANS[expect=CIRCLE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,d6c8faa8201156d027c3b415abb439a7beb8b4b8eb71d2dd98213cca5a539247
9388,r21n_shapetrans_976,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_976.r2a,shapetrans,TRIANGLE,gen_normal,TRIANGLE,high,848,25923,28,JUDGE_SHAPETRANS[expect=TRIANGLE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,8f85d874b32b9577451766ad4019984674d5a27b705ea416f550554a66d21a51
9389,r21n_shapetrans_977,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_977.r2a,shapetrans,SQUARE,gen_normal,SQUARE,low,955,25923,25,JUDGE_SHAPETRANS[expect=SQUARE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,8970c9002989b86be1cee465bcb2190366098a96a9da38796d14ab6ee8bee3a7
9390,r21n_shapetrans_978,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_978.r2a,shapetrans,CIRCLE,gen_normal,CIRCLE,low,999,25923,25,JUDGE_SHAPETRANS[expect=CIRCLE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,05307a578436873dfa4d5d21569049501ea88c4f51fbae6949d51cd3956df1a1
9391,r21n_shapetrans_979,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_979.r2a,shapetrans,TRIANGLE,gen_normal,TRIANGLE,high,805,25923,28,JUDGE_SHAPETRANS[expect=TRIANGLE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,3ad46b90509205fce90eee4f2e947f28cdff71e6feae1eb7f946d77208b6b2ed
9392,r21n_shapetrans_98,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_98.r2a,shapetrans,SQUARE,gen_normal,SQUARE,low,955,25923,25,JUDGE_SHAPETRANS[expect=SQUARE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,d93d75b4030ea7014c4ee370ae626b5e175d6e1a6e8688eba416a3dc8b00ac34
9393,r21n_shapetrans_980,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_980.r2a,shapetrans,SQUARE,gen_normal,SQUARE,low,953,25923,25,JUDGE_SHAPETRANS[expect=SQUARE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,879d7b02f2a38801842ae67f777ccada2e573bb04f8068a24314a19cafdc946b
9394,r21n_shapetrans_981,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_981.r2a,shapetrans,CIRCLE,gen_normal,CIRCLE,low,1000,25923,26,JUDGE_SHAPETRANS[expect=CIRCLE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,bfc99deb8f375943aee2f9a941ca284dbcc886cfa5161783e8cfc445b7f76791
9395,r21n_shapetrans_982,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_982.r2a,shapetrans,TRIANGLE,gen_normal,TRIANGLE,high,796,25923,28,JUDGE_SHAPETRANS[expect=TRIANGLE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,7f50e04f25eb072ed99fff6a605e2e3287e7acb08ad7c37b852c18989826b280
9396,r21n_shapetrans_983,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_983.r2a,shapetrans,SQUARE,gen_normal,SQUARE,low,961,25923,25,JUDGE_SHAPETRANS[expect=SQUARE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,90280a6ea37545f6ea1ab25cc12fd941c6d15278aa0970642add15279d812ff8
9397,r21n_shapetrans_984,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_984.r2a,shapetrans,CIRCLE,gen_normal,CIRCLE,low,1000,25923,26,JUDGE_SHAPETRANS[expect=CIRCLE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,b6e4b40c8fd6bf8a9a85c1cb50ac7b0c3c63868ecb99b7ec22142a088aa81355
9398,r21n_shapetrans_985,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_985.r2a,shapetrans,TRIANGLE,gen_normal,TRIANGLE,high,833,25923,28,JUDGE_SHAPETRANS[expect=TRIANGLE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,b0ac9c8c5c4cfcdd213fb9015fc19c1e84c0e2d5a6e780c686506717287045c4
9399,r21n_shapetrans_986,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_986.r2a,shapetrans,SQUARE,gen_normal,SQUARE,high,952,25923,26,JUDGE_SHAPETRANS[expect=SQUARE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,f826044465b0da2aae2ca24fe15f25c87951256c698328b4fe1f66308d422b38
9400,r21n_shapetrans_987,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_987.r2a,shapetrans,CIRCLE,gen_normal,CIRCLE,low,1001,25923,26,JUDGE_SHAPETRANS[expect=CIRCLE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,366530b4e7453edec73af9cdef43e186e277d60b78f54df893cc715569ffdb2c
9401,r21n_shapetrans_988,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_988.r2a,shapetrans,TRIANGLE,gen_normal,TRIANGLE,high,831,25923,28,JUDGE_SHAPETRANS[expect=TRIANGLE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,db5422cc6926b62eb8ec297239294649757054f58232cbf4a0ee86652a755230
9402,r21n_shapetrans_989,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_989.r2a,shapetrans,SQUARE,gen_normal,SQUARE,low,958,25923,25,JUDGE_SHAPETRANS[expect=SQUARE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,08bbc29632ed276a80684f9062f066fd0f2042f5503927fb3f3de2936b08065d
9403,r21n_shapetrans_99,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_99.r2a,shapetrans,CIRCLE,gen_normal,CIRCLE,low,1000,25923,26,JUDGE_SHAPETRANS[expect=CIRCLE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,31504daaf0c0bd0b1e81d591f3f8a9c51daabb074435d4e3ae7cb2eb3014e03e
9404,r21n_shapetrans_990,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_990.r2a,shapetrans,CIRCLE,gen_normal,CIRCLE,low,1002,25923,26,JUDGE_SHAPETRANS[expect=CIRCLE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,f8058d4fb813a1a8b13454fbc927d53f3e7d0a5bcc65bbd32b7754c7696b202b
9405,r21n_shapetrans_991,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_991.r2a,shapetrans,TRIANGLE,gen_normal,TRIANGLE,high,819,25923,28,JUDGE_SHAPETRANS[expect=TRIANGLE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,0499a92bf201bfe0cc804a09799e679e74ad19259f0077f0017b6f6b433232ec
9406,r21n_shapetrans_992,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_992.r2a,shapetrans,SQUARE,gen_normal,SQUARE,low,966,25923,25,JUDGE_SHAPETRANS[expect=SQUARE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,895c97ee7a0fcb28d264b103b5376336902f6137a3fdb95fb841526a707090b1
9407,r21n_shapetrans_993,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_993.r2a,shapetrans,CIRCLE,gen_normal,CIRCLE,low,1002,25923,26,JUDGE_SHAPETRANS[expect=CIRCLE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,6d38e005778667caa45eeb2d3b15e9a887439a75586acd1396bf1d72fe2d49a7
9408,r21n_shapetrans_994,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_994.r2a,shapetrans,TRIANGLE,gen_normal,TRIANGLE,high,798,25923,28,JUDGE_SHAPETRANS[expect=TRIANGLE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,7366f71887b1280c917dd6aa8659d25c8f49473e975b7d2a86adb1ae642d6921
9409,r21n_shapetrans_995,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_995.r2a,shapetrans,SQUARE,gen_normal,SQUARE,high,944,25923,26,JUDGE_SHAPETRANS[expect=SQUARE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,212ba8422e08547085d02c4aa8ee90aaea30ab58ae42ceeba1a616ad96847f40
9410,r21n_shapetrans_996,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_996.r2a,shapetrans,CIRCLE,gen_normal,CIRCLE,low,1000,25923,26,JUDGE_SHAPETRANS[expect=CIRCLE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,f9f348b75a2c79d47c1a8087f37103dc465accdd131c2bae3018e03dbbb06ce4
9411,r21n_shapetrans_997,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_997.r2a,shapetrans,TRIANGLE,gen_normal,TRIANGLE,high,823,25923,28,JUDGE_SHAPETRANS[expect=TRIANGLE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,263b7eba6b099308aed1ee1c04468a8fce02d30b0b045ee8c95ecc2159df8676
9412,r21n_shapetrans_998,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_998.r2a,shapetrans,SQUARE,gen_normal,SQUARE,low,959,25923,25,JUDGE_SHAPETRANS[expect=SQUARE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,25a1948abb7af14d5bfd648ed943abb7c9a3aa2be20ad79bc34be024ff3d2ea9
9413,r21n_shapetrans_999,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_shapetrans_999.r2a,shapetrans,CIRCLE,gen_normal,CIRCLE,low,999,25923,25,JUDGE_SHAPETRANS[expect=CIRCLE;rule=moment_q_ge978_c_ge891_s;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,0394829e775530932a822f3d46971a523c58d6836e0bbc9b1b42f67e6c0236d6
9414,r21n_timbredisc_0,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_0.r2a,timbredisc,PURE,gen_normal,PURE,high,440000,108024,27,JUDGE_TIMBREDISC[expect=PURE;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,b89d85075696859bf7cae705d35b5bbc9d940957dd0156355cddbb8c6df862e3
9415,r21n_timbredisc_1,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_1.r2a,timbredisc,BRIGHT,gen_normal,UNRESOLVED,low,760675,12000,32,JUDGE_TIMBREDISC[expect=UNRESOLVED;rule=nearest_centroid;budget=1000000],T1_formation:UNRESOLVED;T2_disjoint:UNRESOLVED,WITHHOLD,99d5b4756126b48787a99c835edefd34e140f14a891979a2a4170f9f11ee1e14
9416,r21n_timbredisc_10,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_10.r2a,timbredisc,DARK,gen_normal,PURE,low,509631,108024,26,JUDGE_TIMBREDISC[expect=PURE;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,87d254456b19ba3d88d6f031813febaf35bd460918f3eadc9ceaf0c28581c803
9417,r21n_timbredisc_100,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_100.r2a,timbredisc,PURE,gen_normal,PURE,high,440000,108024,27,JUDGE_TIMBREDISC[expect=PURE;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,f8cacbec2dad8d24bc2f4a99415c47bc1edc21e643cb57f2dc209a11155decab
9418,r21n_timbredisc_101,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_101.r2a,timbredisc,BRIGHT,gen_normal,UNRESOLVED,low,760675,12000,32,JUDGE_TIMBREDISC[expect=UNRESOLVED;rule=nearest_centroid;budget=1000000],T1_formation:UNRESOLVED;T2_disjoint:UNRESOLVED,WITHHOLD,a3019fe8bd07fd3b6b853aff64fda62698e208b36164d874f4c877ef007317bc
9419,r21n_timbredisc_102,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_102.r2a,timbredisc,DARK,gen_normal,PURE,low,509631,108024,26,JUDGE_TIMBREDISC[expect=PURE;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,66da3ca1be97b9675e5e04db2c3829fdd694fec39035b211edf49906b1b1c9e5
9420,r21n_timbredisc_103,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_103.r2a,timbredisc,RICH,gen_normal,DARK,high,749088,108024,27,JUDGE_TIMBREDISC[expect=DARK;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,5c719f21227204aa2670a4a1feb3fd35db0566f16b005af500e34007000d0ae7
9421,r21n_timbredisc_104,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_104.r2a,timbredisc,PURE,gen_normal,PURE,high,440000,108024,27,JUDGE_TIMBREDISC[expect=PURE;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,e882e1493513daf7d1196dc3e6976852bdfbd14e2d90369437faec706b9aee71
9422,r21n_timbredisc_105,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_105.r2a,timbredisc,BRIGHT,gen_normal,UNRESOLVED,low,760675,12000,32,JUDGE_TIMBREDISC[expect=UNRESOLVED;rule=nearest_centroid;budget=1000000],T1_formation:UNRESOLVED;T2_disjoint:UNRESOLVED,WITHHOLD,996f419357476570ed7130614a22258112b1f26c235e3af002f71718534ef638
9423,r21n_timbredisc_106,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_106.r2a,timbredisc,DARK,gen_normal,PURE,low,509631,108024,26,JUDGE_TIMBREDISC[expect=PURE;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,0a3d5d73e9def69dd0b3aeb01f2c4508283d4c909e88d4b9bb7615cb292391bf
9424,r21n_timbredisc_107,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_107.r2a,timbredisc,RICH,gen_normal,DARK,high,749088,108024,27,JUDGE_TIMBREDISC[expect=DARK;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,ca48958c668fd0e315462308938c55d6686122c49a318147f38bf9b43feb9ef2
9425,r21n_timbredisc_108,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_108.r2a,timbredisc,PURE,gen_normal,PURE,high,440000,108024,27,JUDGE_TIMBREDISC[expect=PURE;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,2dad4324c0877b27e33734eae7336e2a4805a9dfb547e159dd8d93d46dbf5409
9426,r21n_timbredisc_109,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_109.r2a,timbredisc,BRIGHT,gen_normal,UNRESOLVED,low,760675,12000,32,JUDGE_TIMBREDISC[expect=UNRESOLVED;rule=nearest_centroid;budget=1000000],T1_formation:UNRESOLVED;T2_disjoint:UNRESOLVED,WITHHOLD,e231ff78c2454b40bdb8ed626583f352d690c4ecbd1a7b8da0f64ab1eeda33e1
9427,r21n_timbredisc_11,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_11.r2a,timbredisc,RICH,gen_normal,DARK,high,749088,108024,27,JUDGE_TIMBREDISC[expect=DARK;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,3b4b7c81c77f92641a0383f314a568c15da8870da93184e9487b334a93c9f0b4
9428,r21n_timbredisc_110,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_110.r2a,timbredisc,DARK,gen_normal,PURE,low,509631,108024,26,JUDGE_TIMBREDISC[expect=PURE;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,374bb43dcfc758e700c9a4d461ad995a964cea9cb92ec1d7ec528735955fa294
9429,r21n_timbredisc_111,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_111.r2a,timbredisc,RICH,gen_normal,DARK,high,749088,108024,27,JUDGE_TIMBREDISC[expect=DARK;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,e9ad228bf05178dad9423c749f0d02a71f5994a65ab72bc31ebc1fe9c7700845
9430,r21n_timbredisc_112,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_112.r2a,timbredisc,PURE,gen_normal,PURE,high,440000,108024,27,JUDGE_TIMBREDISC[expect=PURE;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,2735cd077bb6b8f1c07c71d00864d53f2f9354c4622f59e2e8fe48d5f2df68d5
9431,r21n_timbredisc_113,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_113.r2a,timbredisc,BRIGHT,gen_normal,UNRESOLVED,low,760675,12000,32,JUDGE_TIMBREDISC[expect=UNRESOLVED;rule=nearest_centroid;budget=1000000],T1_formation:UNRESOLVED;T2_disjoint:UNRESOLVED,WITHHOLD,671a52c5257ce0c6241cb81d709b355bc0ad8b9b0f9355616b3e954c470f1240
9432,r21n_timbredisc_114,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_114.r2a,timbredisc,DARK,gen_normal,PURE,low,509631,108024,26,JUDGE_TIMBREDISC[expect=PURE;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,e75b485c6c54b555979e1066c41bda7ea9a1c26133709b55a2fc108def712aa0
9433,r21n_timbredisc_115,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_115.r2a,timbredisc,RICH,gen_normal,DARK,high,749088,108024,27,JUDGE_TIMBREDISC[expect=DARK;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,ece8dc10a23d2c93c1ec809b99fcae30256f80fc68a6fbd5b0352180634060e7
9434,r21n_timbredisc_116,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_116.r2a,timbredisc,PURE,gen_normal,PURE,high,440000,108024,27,JUDGE_TIMBREDISC[expect=PURE;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,304d437e6ccb5650b78c72a4c6eff4d762f1fa25baadcff6273aa4d43112e3d7
9435,r21n_timbredisc_117,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_117.r2a,timbredisc,BRIGHT,gen_normal,UNRESOLVED,low,760675,12000,32,JUDGE_TIMBREDISC[expect=UNRESOLVED;rule=nearest_centroid;budget=1000000],T1_formation:UNRESOLVED;T2_disjoint:UNRESOLVED,WITHHOLD,e005c7aba1d5875e20187a2431384844e9d72c4f68880b88c9fd72e2aa1e800e
9436,r21n_timbredisc_118,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_118.r2a,timbredisc,DARK,gen_normal,PURE,low,509631,108024,26,JUDGE_TIMBREDISC[expect=PURE;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,011babd3ac2dffe52674e8c5a3344f252a244b8cf73fffba79050ee7ccf59395
9437,r21n_timbredisc_119,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_119.r2a,timbredisc,RICH,gen_normal,DARK,high,749088,108024,27,JUDGE_TIMBREDISC[expect=DARK;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,61746f28e91dd8555539c30b8bead18ca8699dca1060328c10197c815e0c250f
9438,r21n_timbredisc_12,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_12.r2a,timbredisc,PURE,gen_normal,PURE,high,440000,108024,27,JUDGE_TIMBREDISC[expect=PURE;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,1ff45a3d67e73353d0ace2ea0ab48f73fea814027940687cef1b8dc5eac15895
9439,r21n_timbredisc_120,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_120.r2a,timbredisc,PURE,gen_normal,PURE,high,440000,108024,27,JUDGE_TIMBREDISC[expect=PURE;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,e9b5bf104742a4d641a7b75e8faf47c3305789e6ec0e4bb125b927d60d86cad2
9440,r21n_timbredisc_121,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_121.r2a,timbredisc,BRIGHT,gen_normal,UNRESOLVED,low,760675,12000,32,JUDGE_TIMBREDISC[expect=UNRESOLVED;rule=nearest_centroid;budget=1000000],T1_formation:UNRESOLVED;T2_disjoint:UNRESOLVED,WITHHOLD,515e01b7c5e6cb51526f1242fba188172cb4d19a35d5a0b618db5da7724dc73f
9441,r21n_timbredisc_122,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_122.r2a,timbredisc,DARK,gen_normal,PURE,low,509631,108024,26,JUDGE_TIMBREDISC[expect=PURE;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,c79e53d9fe666eb73c8b5dcf934de0b874d1b8248c66d8593e050b0a919e88ff
9442,r21n_timbredisc_123,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_123.r2a,timbredisc,RICH,gen_normal,DARK,high,749088,108024,27,JUDGE_TIMBREDISC[expect=DARK;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,c0926a81b36a399cd2bf9c984a1a7d13f9fb2284292a390baf45611bd4aba2a1
9443,r21n_timbredisc_124,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_124.r2a,timbredisc,PURE,gen_normal,PURE,high,440000,108024,27,JUDGE_TIMBREDISC[expect=PURE;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,b5b35efe37a970e36b1edb391901cb02185ca5505dffe0c2f74dd4f7e77f94a7
9444,r21n_timbredisc_125,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_125.r2a,timbredisc,BRIGHT,gen_normal,UNRESOLVED,low,760675,12000,32,JUDGE_TIMBREDISC[expect=UNRESOLVED;rule=nearest_centroid;budget=1000000],T1_formation:UNRESOLVED;T2_disjoint:UNRESOLVED,WITHHOLD,00adb748569a7fdad804b1334ac56906da7cea4691c3e4cc0f1f6c288ab3d4f3
9445,r21n_timbredisc_126,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_126.r2a,timbredisc,DARK,gen_normal,PURE,low,509631,108024,26,JUDGE_TIMBREDISC[expect=PURE;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,94f759a263d6368664c3ed545c21770a4fa555d56450c89ef5a33932f7710626
9446,r21n_timbredisc_127,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_127.r2a,timbredisc,RICH,gen_normal,DARK,high,749088,108024,27,JUDGE_TIMBREDISC[expect=DARK;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,f9c3af24897ff62010368c8c741258affffc4b23cafb8fbefed43ae1ea234493
9447,r21n_timbredisc_128,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21n_timbredisc_128.r2a,timbredisc,PURE,gen_normal,PURE,high,440000,108024,27,JUDGE_TIMBREDISC[expect=PURE;rule=nearest_centroid;budget=1000000],T1_formation:PASS;T2_disjoint:PASS,INSTALL,00a5db26b2403440798a4e525e29bfd0f0d4d79775ded5848bdc70f75d6c145c
